OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790101_61155,Sample-Routine,Water,1/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536711,,,Dissolved oxygen (DO),6.2,mg/l,1/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790401_61161,Sample-Routine,Water,4/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536731,,,Dissolved oxygen (DO),6.4,mg/l,4/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791101_61175,Sample-Routine,Water,11/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536778,,,Dissolved oxygen (DO),5.9,mg/l,11/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790901_61199,Sample-Routine,Water,9/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537462,,,Dissolved oxygen (DO),6.6,mg/l,9/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790801_61197,Sample-Routine,Water,8/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537455,,,Dissolved oxygen (DO),6.3,mg/l,8/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790501_61163,Sample-Routine,Water,5/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536738,,,Dissolved oxygen (DO),6.2,mg/l,5/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790601_61165,Sample-Routine,Water,6/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536745,,,Dissolved oxygen (DO),6.3,mg/l,6/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790301_61159,Sample-Routine,Water,3/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536724,,,Dissolved oxygen (DO),6.6,mg/l,3/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791001_61173,Sample-Routine,Water,10/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536773,,,Dissolved oxygen (DO),6.5,mg/l,10/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791101_61203,Sample-Routine,Water,11/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537475,,,Dissolved oxygen (DO),5.8,mg/l,11/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791001_61201,Sample-Routine,Water,10/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537469,,,Dissolved oxygen (DO),6.6,mg/l,10/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790501_61191,Sample-Routine,Water,5/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537434,,,Dissolved oxygen (DO),6.2,mg/l,5/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790301_61187,Sample-Routine,Water,3/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537420,,,Dissolved oxygen (DO),5.8,mg/l,3/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790401_61189,Sample-Routine,Water,4/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537427,,,Dissolved oxygen (DO),6.3,mg/l,4/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790701_61167,Sample-Routine,Water,7/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536752,,,Dissolved oxygen (DO),6.2,mg/l,7/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790101_61183,Sample-Routine,Water,1/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537407,,,Dissolved oxygen (DO),5.9,mg/l,1/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790801_61169,Sample-Routine,Water,8/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536759,,,Dissolved oxygen (DO),6.2,mg/l,8/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801222_80594,Sample-Routine,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537564,,,Dissolved oxygen (DO),6.3,mg/l,12/22/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801015_80590,Sample-Routine,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537550,,,Dissolved oxygen (DO),5.8,mg/l,10/15/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801222_80497,Sample-Routine,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536867,,,Dissolved oxygen (DO),6.3,mg/l,12/22/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800911_80491,Sample-Routine,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536846,,,Dissolved oxygen (DO),6.3,mg/l,9/11/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800306_80576,Sample-Routine,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537503,,,Dissolved oxygen (DO),6.5,mg/l,3/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801113_80495,Sample-Routine,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536860,,,Dissolved oxygen (DO),5.9,mg/l,11/13/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800207_80477,Sample-Routine,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536799,,,Dissolved oxygen (DO),6.6,mg/l,2/7/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800805_80489,Sample-Routine,Water,8/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536839,,,Dissolved oxygen (DO),6.3,mg/l,8/5/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800306_80479,Sample-Routine,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536806,,,Dissolved oxygen (DO),6,mg/l,3/6/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800717_80487,Sample-Routine,Water,7/17/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536832,,,Dissolved oxygen (DO),5.8,mg/l,7/17/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800501_80580,Sample-Routine,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537517,,,Dissolved oxygen (DO),7.1,mg/l,5/1/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800409_80481,Sample-Routine,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536813,,,Dissolved oxygen (DO),6.4,mg/l,4/9/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801015_80493,Sample-Routine,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536853,,,Dissolved oxygen (DO),5.8,mg/l,10/15/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800911_80588,Sample-Routine,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537543,,,Dissolved oxygen (DO),6.6,mg/l,9/11/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800103_80572,Sample-Routine,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537489,,,Dissolved oxygen (DO),6.6,mg/l,1/3/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800207_80574,Sample-Routine,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537496,,,Dissolved oxygen (DO),6.5,mg/l,2/7/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800103_80475,Sample-Routine,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536792,,,Dissolved oxygen (DO),6.5,mg/l,1/3/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801113_80592,Sample-Routine,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537557,,,Dissolved oxygen (DO),5.9,mg/l,11/13/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800806_80586,Sample-Routine,Water,8/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537536,,,Dissolved oxygen (DO),6.6,mg/l,8/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800716_80584,Sample-Routine,Water,7/16/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537529,,,Dissolved oxygen (DO),6.3,mg/l,7/16/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800501_80483,Sample-Routine,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536820,,,Dissolved oxygen (DO),6.6,mg/l,5/1/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800409_80578,Sample-Routine,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537510,,,Dissolved oxygen (DO),6.1,mg/l,4/9/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19811215_92639,Sample-Routine,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536908,,,Dissolved oxygen (DO),6.2,mg/l,12/15/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810223_92801,Sample-Routine,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537578,,,Dissolved oxygen (DO),5.3,mg/l,2/23/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811215_92815,Sample-Routine,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537626,,,Dissolved oxygen (DO),6.3,mg/l,12/15/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810126_92629,Sample-Routine,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536874,,,Dissolved oxygen (DO),6.2,mg/l,1/26/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810223_92631,Sample-Routine,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536881,,,Dissolved oxygen (DO),6.4,mg/l,2/23/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810126_92799,Sample-Routine,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537571,,,Dissolved oxygen (DO),6.1,mg/l,1/26/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810528_92633,Sample-Routine,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536888,,,Dissolved oxygen (DO),6.2,mg/l,5/28/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810813_92809,Sample-Routine,Water,8/13/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537606,,,Dissolved oxygen (DO),6.1,mg/l,8/13/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810922_92811,Sample-Routine,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537613,,,Dissolved oxygen (DO),5.9,mg/l,9/22/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810528_92803,Sample-Routine,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537585,,,Dissolved oxygen (DO),6.4,mg/l,5/28/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810714_92635,Sample-Routine,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536895,,,Dissolved oxygen (DO),6.4,mg/l,7/14/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810630_92805,Sample-Routine,Water,6/30/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537592,,,Dissolved oxygen (DO),6.5,mg/l,6/30/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810922_92637,Sample-Routine,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536902,,,Dissolved oxygen (DO),6.3,mg/l,9/22/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810714_92807,Sample-Routine,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537599,,,Dissolved oxygen (DO),6.3,mg/l,7/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811014_92813,Sample-Routine,Water,10/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537620,,,Dissolved oxygen (DO),6.2,mg/l,10/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19820428_92817,Sample-Routine,Water,4/28/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537631,,,Dissolved oxygen (DO),6.5,mg/l,4/28/82,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830228_92821,Sample-Routine,Water,2/28/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537643,,,Dissolved oxygen (DO),6.69,mg/l,2/28/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830718_92651,Sample-Routine,Water,7/18/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536943,,,Dissolved oxygen (DO),6.35,mg/l,7/18/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830718_92829,Sample-Routine,Water,7/18/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537664,,,Dissolved oxygen (DO),6.37,mg/l,7/18/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830516_92649,Sample-Routine,Water,5/16/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536938,,,Dissolved oxygen (DO),7.03,mg/l,5/16/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830516_92827,Sample-Routine,Water,5/16/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537660,,,Dissolved oxygen (DO),6.94,mg/l,5/16/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830831_92653,Sample-Routine,Water,8/31/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536948,,,Dissolved oxygen (DO),6,mg/l,8/31/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830831_92831,Sample-Routine,Water,8/31/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537668,,,Dissolved oxygen (DO),6.5,mg/l,8/31/83,21:38.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19831208_92839,Sample-Routine,Water,12/8/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537689,,,Dissolved oxygen (DO),6.2,mg/l,12/8/83,21:38.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830228_92643,Sample-Routine,Water,2/28/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536920,,,Dissolved oxygen (DO),6.75,mg/l,2/28/83,21:31.0,STORET
