OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791101_61203,Sample-Routine,Water,11/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537473,,,pH,8.3,None,11/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791219_61177,Sample-Routine,Water,12/19/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536783,,,pH,8.15,None,12/19/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790101_61155,Sample-Routine,Water,1/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536709,,,pH,8.2,None,1/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791101_61175,Sample-Routine,Water,11/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536777,,,pH,8.2,None,11/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790501_61163,Sample-Routine,Water,5/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536736,,,pH,8.2,None,5/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790601_61165,Sample-Routine,Water,6/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536743,,,pH,8.2,None,6/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790701_61167,Sample-Routine,Water,7/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536750,,,pH,8.3,None,7/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800806_80586,Sample-Routine,Water,8/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537534,,,pH,8.15,None,8/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801113_80592,Sample-Routine,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537555,,,pH,8.2,None,11/13/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800103_80572,Sample-Routine,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537487,,,pH,8.2,None,1/3/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801015_80590,Sample-Routine,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537548,,,pH,8.05,None,10/15/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800501_80580,Sample-Routine,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537515,,,pH,8.25,None,5/1/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800306_80479,Sample-Routine,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536804,,,pH,8.15,None,3/6/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800911_80491,Sample-Routine,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536844,,,pH,8.05,None,9/11/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801222_80594,Sample-Routine,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537562,,,pH,8.1,None,12/22/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800605_80485,Sample-Routine,Water,6/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536824,,,pH,8.05,None,6/5/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801113_80495,Sample-Routine,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536858,,,pH,8.1,None,11/13/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800103_80475,Sample-Routine,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536790,,,pH,8.2,None,1/3/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800717_80487,Sample-Routine,Water,7/17/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536830,,,pH,8.1,None,7/17/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801015_80493,Sample-Routine,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536851,,,pH,8.05,None,10/15/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800207_80477,Sample-Routine,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536797,,,pH,8.25,None,2/7/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800501_80483,Sample-Routine,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536818,,,pH,8.2,None,5/1/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800207_80574,Sample-Routine,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537494,,,pH,8.2,None,2/7/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801222_80497,Sample-Routine,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536865,,,pH,8.1,None,12/22/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800409_80481,Sample-Routine,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536811,,,pH,8.25,None,4/9/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800716_80584,Sample-Routine,Water,7/16/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537527,,,pH,8.2,None,7/16/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800306_80576,Sample-Routine,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537501,,,pH,8.2,None,3/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800409_80578,Sample-Routine,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537508,,,pH,8.2,None,4/9/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800805_80489,Sample-Routine,Water,8/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536837,,,pH,8.15,None,8/5/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800605_80582,Sample-Routine,Water,6/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537521,,,pH,8.05,None,6/5/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800911_80588,Sample-Routine,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537541,,,pH,8.1,None,9/11/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810630_92805,Sample-Routine,Water,6/30/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537590,,,pH,7.9,None,6/30/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810813_92809,Sample-Routine,Water,8/13/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537604,,,pH,8.15,None,8/13/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811215_92815,Sample-Routine,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537624,,,pH,8.3,None,12/15/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811014_92813,Sample-Routine,Water,10/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537618,,,pH,8.15,None,10/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810922_92811,Sample-Routine,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537611,,,pH,8.15,None,9/22/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810223_92631,Sample-Routine,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536879,,,pH,8.2,None,2/23/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810528_92803,Sample-Routine,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537583,,,pH,7.8,None,5/28/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810714_92635,Sample-Routine,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536893,,,pH,8.1,None,7/14/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810922_92637,Sample-Routine,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536900,,,pH,8.15,None,9/22/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810714_92807,Sample-Routine,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537597,,,pH,8.1,None,7/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810126_92629,Sample-Routine,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536872,,,pH,8.1,None,1/26/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19811215_92639,Sample-Routine,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536906,,,pH,8.2,None,12/15/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810126_92799,Sample-Routine,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537569,,,pH,8.2,None,1/26/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810528_92633,Sample-Routine,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536886,,,pH,7.8,None,5/28/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810223_92801,Sample-Routine,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537576,,,pH,8.2,None,2/23/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19820802_92641,Sample-Routine,Water,8/2/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536913,,,pH,8.18,None,8/2/82,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19820802_92819,Sample-Routine,Water,8/2/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537636,,,pH,8.23,None,8/2/82,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830425_92825,Sample-Routine,Water,4/25/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537654,,,pH,8.31,None,4/25/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830323_92645,Sample-Routine,Water,3/23/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536925,,,pH,7.9,None,3/23/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830228_92643,Sample-Routine,Water,2/28/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536918,,,pH,7.95,None,2/28/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830425_92647,Sample-Routine,Water,4/25/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536931,,,pH,8.31,None,4/25/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830228_92821,Sample-Routine,Water,2/28/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537641,,,pH,7.95,None,2/28/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830323_92823,Sample-Routine,Water,3/23/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537648,,,pH,8,None,3/23/83,21:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-43_20020329_02Q2STC43-1,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-43,Water Gut Storm Drain,17.747483,-64.7074,STORET-277807029,,,pH,7.91,None,,09:44.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-8_20020329_02Q2STC8-1,Field Msr/Obs,Water,3/29/02,Surface,1.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-8,Reef Club Beach,17.75715,-64.60885,STORET-277807092,,,pH,7.96,None,,09:53.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-40_20020329_02Q2STC40-12771,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-40,St. Croix Marine,17.748217,-64.698483,STORET-277840022,,,pH,7.97,None,,19:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-7_20020329_02Q2STC7-1,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.789817,-64.613667,STORET-277807085,,,pH,7.95,None,,09:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-12_20020322_02Q2STC12-12660,Field Msr/Obs,Water,3/22/02,Surface,3,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.741167,-64.604733,STORET-277839749,,,pH,8.11,None,,18:52.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-24B_20020329_02Q2STC24B-1,Field Msr/Obs,Water,3/29/02,Surface,1.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.682233,-64.818783,STORET-277806873,,,pH,7.92,None,,09:26.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-37_20020329_02Q2STC37-1,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-37,Christiansted Harbor Entrance West,17.755317,-64.700283,STORET-277806985,,,pH,7.97,None,,09:38.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-41_20020329_02Q2STC41-12774,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-41,Gallows Bay,17.746633,-64.698598,STORET-277840028,,,pH,7.98,None,,19:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-2_20021216_03Q1STC2-1,Field Msr/Obs,Water,12/16/02,Surface,6.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-2,Ft. Louise Augusta Beach,17.755367,-64.692448,STORET-277807540,,,pH,0,None,,10:46.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20020322_02Q2STC15-12678,Field Msr/Obs,Water,3/22/02,Surface,4.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-277839797,,,pH,8.02,None,,18:55.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-3_20020329_02Q2STC3-1,Field Msr/Obs,Water,3/29/02,Surface,1.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-3,Buccaneer Hotel,17.757333,-64.682817,STORET-277806915,,,pH,8.03,None,,09:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-27_20020329_02Q2STC27-1,Field Msr/Obs,Water,3/29/02,Surface,1.3,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-27,Sandy Point Public Beach,17.692033,-64.89365,STORET-277806894,,,pH,7.96,None,,09:28.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-33A_20020329_02Q2STC33A-1,Field Msr/Obs,Water,3/29/02,Surface,1.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.779917,-64.7586,STORET-277806950,,,pH,8.07,None,,09:35.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-39_20020329_02Q2STC39-1,Field Msr/Obs,Water,3/29/02,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-39,Altona Lagoon Inlet,17.749917,-64.696333,STORET-277806998,,,pH,7.99,None,,09:40.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-42_20021216_03Q1STC42-13048,Field Msr/Obs,Water,12/16/02,Surface,10,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.7476,-64.70335,STORET-277840679,,,pH,7.96,None,,19:46.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20020322_02Q2STC23-1,Field Msr/Obs,Water,3/22/02,Surface,1.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-277806865,,,pH,8.09,None,,09:25.0,STORET
