OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790801_61196,Field Msr/Obs,Water,8/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537450,,,"Depth, Secchi disk depth",4.5,m,8/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790401_61188,Field Msr/Obs,Water,4/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537422,,,"Depth, Secchi disk depth",4.5,m,4/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790301_61186,Field Msr/Obs,Water,3/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537416,,,"Depth, Secchi disk depth",4.5,m,3/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790201_61156,Field Msr/Obs,Water,2/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536713,,,"Depth, Secchi disk depth",6,m,2/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791001_61172,Field Msr/Obs,Water,10/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536768,,,"Depth, Secchi disk depth",6,m,10/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790601_61164,Field Msr/Obs,Water,6/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536740,,,"Depth, Secchi disk depth",6,m,6/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790501_61190,Field Msr/Obs,Water,5/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537429,,,"Depth, Secchi disk depth",4.5,m,5/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791219_61204,Field Msr/Obs,Water,12/19/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537477,,,"Depth, Secchi disk depth",4.5,m,12/19/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790801_61168,Field Msr/Obs,Water,8/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536754,,,"Depth, Secchi disk depth",6,m,8/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19791219_61176,Field Msr/Obs,Water,12/19/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536780,,,"Depth, Secchi disk depth",6,m,12/19/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790201_61184,Field Msr/Obs,Water,2/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537409,,,"Depth, Secchi disk depth",4.5,m,2/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790701_61166,Field Msr/Obs,Water,7/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536747,,,"Depth, Secchi disk depth",6,m,7/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790101_61182,Field Msr/Obs,Water,1/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537402,,,"Depth, Secchi disk depth",4.5,m,1/1/79,21:35.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790901_61198,Field Msr/Obs,Water,9/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537457,,,"Depth, Secchi disk depth",4.5,m,9/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791001_61200,Field Msr/Obs,Water,10/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537464,,,"Depth, Secchi disk depth",4.5,m,10/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19790501_61162,Field Msr/Obs,Water,5/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536733,,,"Depth, Secchi disk depth",6,m,5/1/79,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19791101_61202,Field Msr/Obs,Water,11/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537470,,,"Depth, Secchi disk depth",4.5,m,11/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19790701_61194,Field Msr/Obs,Water,7/1/79,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537443,,,"Depth, Secchi disk depth",4.5,m,7/1/79,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800207_80476,Field Msr/Obs,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536794,,,"Depth, Secchi disk depth",6,m,2/7/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801113_80591,Field Msr/Obs,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537552,,,"Depth, Secchi disk depth",4.5,m,11/13/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800806_80585,Field Msr/Obs,Water,8/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537531,,,"Depth, Secchi disk depth",4.5,m,8/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800409_80577,Field Msr/Obs,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537505,,,"Depth, Secchi disk depth",4.5,m,4/9/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800501_80482,Field Msr/Obs,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536815,,,"Depth, Secchi disk depth",6,m,5/1/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800207_80573,Field Msr/Obs,Water,2/7/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537491,,,"Depth, Secchi disk depth",4.5,m,2/7/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801222_80593,Field Msr/Obs,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537559,,,"Depth, Secchi disk depth",4.5,m,12/22/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19801015_80589,Field Msr/Obs,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537545,,,"Depth, Secchi disk depth",4.5,m,10/15/80,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800805_80488,Field Msr/Obs,Water,8/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536834,,,"Depth, Secchi disk depth",6,m,8/5/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800306_80478,Field Msr/Obs,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536801,,,"Depth, Secchi disk depth",2,m,3/6/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800605_80484,Field Msr/Obs,Water,6/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536821,,,"Depth, Secchi disk depth",6,m,6/5/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800409_80480,Field Msr/Obs,Water,4/9/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536808,,,"Depth, Secchi disk depth",6,m,4/9/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800306_80575,Field Msr/Obs,Water,3/6/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537498,,,"Depth, Secchi disk depth",4.5,m,3/6/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800911_80490,Field Msr/Obs,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536841,,,"Depth, Secchi disk depth",6,m,9/11/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800911_80587,Field Msr/Obs,Water,9/11/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537538,,,"Depth, Secchi disk depth",4.5,m,9/11/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801222_80496,Field Msr/Obs,Water,12/22/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536862,,,"Depth, Secchi disk depth",6,m,12/22/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800717_80486,Field Msr/Obs,Water,7/17/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536827,,,"Depth, Secchi disk depth",6,m,7/17/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801113_80494,Field Msr/Obs,Water,11/13/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536855,,,"Depth, Secchi disk depth",6,m,11/13/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19800103_80474,Field Msr/Obs,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536787,,,"Depth, Secchi disk depth",6,m,1/3/80,21:29.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800103_80571,Field Msr/Obs,Water,1/3/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537484,,,"Depth, Secchi disk depth",4.5,m,1/3/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800501_80579,Field Msr/Obs,Water,5/1/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537512,,,"Depth, Secchi disk depth",4.5,m,5/1/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800605_80581,Field Msr/Obs,Water,6/5/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537518,,,"Depth, Secchi disk depth",4.5,m,6/5/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19801015_80492,Field Msr/Obs,Water,10/15/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536848,,,"Depth, Secchi disk depth",6,m,10/15/80,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19800716_80583,Field Msr/Obs,Water,7/16/80,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537524,,,"Depth, Secchi disk depth",4.5,m,7/16/80,21:36.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810630_92804,Field Msr/Obs,Water,6/30/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537587,,,"Depth, Secchi disk depth",4.5,m,6/30/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810223_92800,Field Msr/Obs,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537573,,,"Depth, Secchi disk depth",4.5,m,2/23/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810126_92628,Field Msr/Obs,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536869,,,"Depth, Secchi disk depth",6,m,1/26/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810714_92634,Field Msr/Obs,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536890,,,"Depth, Secchi disk depth",6,m,7/14/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810528_92802,Field Msr/Obs,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537580,,,"Depth, Secchi disk depth",4.5,m,5/28/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810922_92636,Field Msr/Obs,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536897,,,"Depth, Secchi disk depth",6,m,9/22/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811215_92814,Field Msr/Obs,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537622,,,"Depth, Secchi disk depth",4.5,m,12/15/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810126_92798,Field Msr/Obs,Water,1/26/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537566,,,"Depth, Secchi disk depth",4.5,m,1/26/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810922_92810,Field Msr/Obs,Water,9/22/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537608,,,"Depth, Secchi disk depth",4.5,m,9/22/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19811215_92638,Field Msr/Obs,Water,12/15/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536904,,,"Depth, Secchi disk depth",6,m,12/15/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19811014_92812,Field Msr/Obs,Water,10/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537615,,,"Depth, Secchi disk depth",4.5,m,10/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810714_92806,Field Msr/Obs,Water,7/14/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537594,,,"Depth, Secchi disk depth",4.5,m,7/14/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810528_92632,Field Msr/Obs,Water,5/28/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536883,,,"Depth, Secchi disk depth",6,m,5/28/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19810223_92630,Field Msr/Obs,Water,2/23/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536876,,,"Depth, Secchi disk depth",6,m,2/23/81,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19810813_92808,Field Msr/Obs,Water,8/13/81,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537601,,,"Depth, Secchi disk depth",4.5,m,8/13/81,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19820802_92818,Field Msr/Obs,Water,8/2/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537633,,,"Depth, Secchi disk depth",4.5,m,8/2/82,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19820802_92640,Field Msr/Obs,Water,8/2/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536910,,,"Depth, Secchi disk depth",6,m,8/2/82,21:30.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19820428_92816,Field Msr/Obs,Water,4/28/82,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537628,,,"Depth, Secchi disk depth",4.5,m,4/28/82,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830425_92646,Field Msr/Obs,Water,4/25/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536929,,,"Depth, Secchi disk depth",6,m,4/25/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_6_19830831_92652,Field Msr/Obs,Water,8/31/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_6,BUCK ISLAND REEF NORTHWEST OF BUCK ISLAND,17.7944444,-64.6366667,STORET-740536945,,,"Depth, Secchi disk depth",6,m,8/31/83,21:31.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830323_92822,Field Msr/Obs,Water,3/23/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537645,,,"Depth, Secchi disk depth",4.5,m,3/23/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19830516_92826,Field Msr/Obs,Water,5/16/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537658,,,"Depth, Secchi disk depth",4.5,m,5/16/83,21:37.0,STORET
National Park Service Water Resources Division,11NPSWRD_WQX-BUIS_NPS_7_19831025_92834,Field Msr/Obs,Water,10/25/83,Surface,0,BUIS0001,Ambient WQ Monitoring Program at Buck Island Reef NM,11NPSWRD_WQX-BUIS_NPS_7,BUCK ISLAND REEF EAST OF BUCK ISLAND,17.7891944,-64.6104722,STORET-740537676,,,"Depth, Secchi disk depth",4.5,m,10/25/83,21:38.0,STORET
