OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityStartDate,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ProjectIdentifier,ProjectName,MonitoringLocationIdentifier,MonitoringLocationName,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,AnalysisStartDate,LastUpdated,ProviderName
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-13A_20031219_04Q1STC13A-4_5914,Sample-Routine,Water,12/19/03,Surface,2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.721633,-64.651467,STORET-278567439,,,Phosphorus,0.06,mg/l,,18:42.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20030730_03Q4STC15-3,Sample-Routine,Water,7/30/03,Surface,3.99,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-277808798,,,Phosphorus,0.02,mg/l,,13:11.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-17_20030730_03Q4STC17-33425,Sample-Routine,Water,7/30/03,Surface,6.74,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-17,"HOVENSA West Turning Basin, NW Corner",17.69895,-64.754017,STORET-277841831,,,Phosphorus,0.02,mg/l,,20:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20030730_03Q4STC23-3,Sample-Routine,Water,7/30/03,Surface,1.6,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-277808895,,,Phosphorus,0.02,mg/l,,13:18.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-7_20031217_04Q1STC7-4_5815,Sample-Routine,Water,12/17/03,Surface,2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-7,Buck Island Anchorage,17.789817,-64.613667,STORET-278565849,,,Phosphorus,0.04,mg/l,,18:12.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-33A_20030328_03Q2STC33A-33173,Sample-Routine,Water,3/28/03,Surface,4.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.779917,-64.7586,STORET-277841065,,,Phosphorus,0.43,mg/l,,20:07.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-31_20030325_03Q2STC31-3,Sample-Routine,Water,3/25/03,Surface,3.8,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-31,Davis Bay,17.76345,-64.834133,STORET-277808023,,,Phosphorus,0.02,mg/l,,11:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-18_20031219_04Q1STC18-4_5882,Sample-Routine,Water,12/19/03,Surface,9.9,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.696583,-64.755815,STORET-278566910,,,Phosphorus,0.08,mg/l,,18:32.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-33A_20030328_03Q2STC33A-3,Sample-Routine,Water,3/28/03,Surface,4.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-33A,Salt River (Columbus Landing Beach),17.779917,-64.7586,STORET-277808054,,,Phosphorus,0.43,mg/l,,11:53.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-29_20030325_03Q2STC29-33155,Sample-Routine,Water,3/25/03,Surface,2.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-29,Frederiksted Public Beach,17.7162,-64.884433,STORET-277841003,,,Phosphorus,0.02,mg/l,,20:04.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-14B_20030730_03Q4STC14B-3,Sample-Routine,Water,7/30/03,Surface,2.17,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-14B,Halfpenny Back reef,17.702633,-64.700667,STORET-277808787,,,Phosphorus,0.02,mg/l,,13:10.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-18_20030730_03Q4STC18-33428,Sample-Routine,Water,7/30/03,Surface,9.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.696583,-64.755815,STORET-277841843,,,Phosphorus,0.02,mg/l,,20:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-12_20031219_04Q1STC12-4_5859,Sample-Routine,Water,12/19/03,Surface,1.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.741167,-64.604733,STORET-278566572,,,Phosphorus,0.05,mg/l,,18:27.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-47_20031217_04Q1STC47-4_5757,Sample-Routine,Water,12/17/03,Surface,1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.720233,STORET-278564944,,,Phosphorus,0.11,mg/l,,17:55.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-22A_20030730_03Q4STC22-33443,Sample-Routine,Water,7/30/03,Surface,8.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-22A,Treatment Plant (POTW) Outfall,17.67865,-64.7728,STORET-277841894,,,Phosphorus,0.03,mg/l,,20:54.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-33_20030328_03Q2STC33-3,Sample-Routine,Water,3/28/03,Surface,1.8,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-33,Salt River Marina,17.775167,-64.761833,STORET-277808044,,,Phosphorus,0.02,mg/l,,11:53.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-24B_20031219_04Q1STC24B-4,Sample-Routine,Water,12/19/03,Surface,4.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.682233,-64.818783,STORET-277784644,,,Phosphorus,0.1,mg/l,,19:15.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-12_20030730_03Q4STC12-3,Sample-Routine,Water,7/30/03,Surface,1.68,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-12,Grapetree Bay (Divi Hotel),17.741167,-64.604733,STORET-277808743,,,Phosphorus,0.28,mg/l,,13:07.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20030730_03Q4STC15-33419,Sample-Routine,Water,7/30/03,Surface,3.99,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-277841809,,,Phosphorus,0.02,mg/l,,20:48.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-21_20030730_03Q4STC21-33440,Sample-Routine,Water,7/30/03,Surface,4.42,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-21,Spoils Island (Ruth Island),17.687233,-64.764933,STORET-277841884,,,Phosphorus,0.02,mg/l,,20:53.0,STORET
Government US Virgin Islands,USVIST-03Q4STC22-3-FY2003-Q4-0,Sample,Water,7/30/03,,8.4,AMBSTC,,USVIST-STC-22A,,,,STORET-100066279441.0000000000,,,Phosphorus,0.03,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC22A-4-FY2004-Q1-0,Sample,Water,12/19/03,,8.8,AMBSTC,,USVIST-STC-22A,,,,STORET-100066286670.0000000000,,,Phosphorus,0.08,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC13B-3-FY2003-Q4-0,Sample,Water,7/30/03,,2.1,AMBSTC,,USVIST-STC-13B,,,,STORET-100066279359.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13B-4-FY2004-Q1-0,Sample,Water,12/19/03,,1.3,AMBSTC,,USVIST-STC-13B,,,,STORET-100066286378.0000000000,,,Phosphorus,0.1,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC16-3-FY2003-Q4-0,Sample,Water,7/30/03,,11.39,AMBSTC,,USVIST-STC-16,,,,STORET-100066279291.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC16-4-FY2004-Q1-0,Sample,Water,12/19/03,,8.7,AMBSTC,,USVIST-STC-16,,,,STORET-100066286264.0000000000,,,Phosphorus,0.17,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC14B-4-FY2004-Q1-0,Sample,Water,12/19/03,,0.83,AMBSTC,,USVIST-STC-14B,,,,STORET-100066286500.0000000000,,,Phosphorus,0.06,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC14B-3-FY2003-Q4-0,Sample,Water,7/30/03,,2.17,AMBSTC,,USVIST-STC-14B,,,,STORET-100066279269.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC33-3-FY2003-Q2-0,Sample,Water,3/28/03,,1.8,AMBSTC,,USVIST-STC-33,,,,STORET-100066279025.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC17-3-FY2004-Q1-0,Sample,Water,12/19/03,,10.6,AMBSTC,,USVIST-STC-17,,,,STORET-100066286585.0000000000,,,Phosphorus,0.08,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC17-3-FY2003-Q4-0,Sample,Water,7/30/03,,6.74,AMBSTC,,USVIST-STC-17,,,,STORET-100066279163.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC29-3-FY2003-Q2-0,Sample,Water,3/25/03,,2.4,AMBSTC,,USVIST-STC-29,,,,STORET-100066279246.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC9-4-FY2004-Q1-0,Sample,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-9,,,,STORET-100066286267.0000000000,,,Phosphorus,0.05,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC34-3-FY2003-Q2-0,Sample,Water,3/25/03,,2.6,AMBSTC,,USVIST-STC-34,,,,STORET-100066279522.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC21-4-FY2004-Q1-0,Sample,Water,12/19/03,,5.1,AMBSTC,,USVIST-STC-21,,,,STORET-100066286653.0000000000,,,Phosphorus,0.09,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC21-3-FY2003-Q4-0,Sample,Water,7/30/03,,4.42,AMBSTC,,USVIST-STC-21,,,,STORET-100066279431.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC23-3-FY2003-Q4-0,Sample,Water,7/30/03,,1.6,AMBSTC,,USVIST-STC-23,,,,STORET-100066279453.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC23-4-FY2004-Q1-0,Sample,Water,12/19/03,,1.8,AMBSTC,,USVIST-STC-23,,,,STORET-100066286687.0000000000,,,Phosphorus,0.09,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC11-3-FY2003-Q4-0,Sample,Water,7/30/03,,1.4,AMBSTC,,USVIST-STC-11B,,,,STORET-100066279308.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC11B-4-FY2004-Q1-0,Sample,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-11B,,,,STORET-100066286466.0000000000,,,Phosphorus,0.09,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC39-4-FY2004-Q1-0,Sample,Water,12/17/03,,3,AMBSTC,,USVIST-STC-39,,,,STORET-100066287150.0000000000,,,Phosphorus,0.12,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC31-3-FY2003-Q2-0,Sample,Water,3/25/03,,3.8,AMBSTC,,USVIST-STC-31,,,,STORET-100066279004.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC42-3-FY2004-Q1-0,Sample,Water,12/17/03,,1.6,AMBSTC,,USVIST-STC-42,,,,STORET-100066286776.0000000000,,,Phosphorus,0.29,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC32-3-FY2003-Q2-0,Sample,Water,3/25/03,,3.2,AMBSTC,,USVIST-STC-32,,,,STORET-100066279014.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC7-4-FY2004-Q1-0,Sample,Water,12/17/03,,2,AMBSTC,,USVIST-STC-7,,,,STORET-100066286973.0000000000,,,Phosphorus,0.04,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC15-4-FY2004-Q1-0,Sample,Water,12/19/03,,4.3,AMBSTC,,USVIST-STC-15,,,,STORET-100066286247.0000000000,,,Phosphorus,0.06,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC15-3-FY2003-Q4-0,Sample,Water,7/30/03,,3.99,AMBSTC,,USVIST-STC-15,,,,STORET-100066279280.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC12-4-FY2004-Q1-0,Sample,Water,12/19/03,,1.4,AMBSTC,,USVIST-STC-12,,,,STORET-100066286483.0000000000,,,Phosphorus,0.05,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC12-3-FY2003-Q4-0,Sample,Water,7/30/03,,1.68,AMBSTC,,USVIST-STC-12,,,,STORET-100066279337.0000000000,,,Phosphorus,0.28,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC13A-4-FY2004-Q1-0,Sample,Water,12/19/03,,2,AMBSTC,,USVIST-STC-13A,,,,STORET-100066286395.0000000000,,,Phosphorus,0.06,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC13A-3-FY2003-Q4-0,Sample,Water,7/30/03,,0.97,AMBSTC,,USVIST-STC-13A,,,,STORET-100066279350.0000000000,,,Phosphorus,0.28,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC3-4-FY2004-Q1-0,Sample,Water,12/17/03,,1.5,AMBSTC,,USVIST-STC-3,,,,STORET-100066287197.0000000000,,,Phosphorus,0.06,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC33A-3-FY2003-Q2-0,Sample,Water,3/28/03,,4.4,AMBSTC,,USVIST-STC-33A,,,,STORET-100066279511.0000000000,,,Phosphorus,0.43,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC18-4-FY2004-Q1-0,Sample,Water,12/19/03,,9.9,AMBSTC,,USVIST-STC-18,,,,STORET-100066286602.0000000000,,,Phosphorus,0.08,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC18-3-FY2003-Q4-0,Sample,Water,7/30/03,,9.7,AMBSTC,,USVIST-STC-18,,,,STORET-100066279175.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC14A-4-FY2004-Q1-0,Sample,Water,12/19/03,,3.4,AMBSTC,,USVIST-STC-14A,,,,STORET-100066286517.0000000000,,,Phosphorus,0.06,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC14A-3-FY2003-Q4-0,Sample,Water,7/30/03,,1.9,AMBSTC,,USVIST-STC-14A,,,,STORET-100066279258.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC28-3-FY2003-Q2-0,Sample,Water,3/25/03,,2.3,AMBSTC,,USVIST-STC-28,,,,STORET-100066278859.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC30-3-FY2003-Q2-0,Sample,Water,3/25/03,,2,AMBSTC,,USVIST-STC-30,,,,STORET-100066279107.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC25-3-FY2003-Q4-0,Sample,Water,7/30/03,,3.2,AMBSTC,,USVIST-STC-25,,,,STORET-100066279745.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC24B-3-FY2003-Q4-0,Sample,Water,7/30/03,,5.5,AMBSTC,,USVIST-STC-24B,,,,STORET-100066279372.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC24B-4-FY2004-Q1-0,Sample,Water,12/19/03,,4.7,AMBSTC,,USVIST-STC-24B,,,,STORET-100066286361.0000000000,,,Phosphorus,0.1,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC26-3-FY2003-Q4-0,Sample,Water,7/30/03,,3.03,AMBSTC,,USVIST-STC-26,,,,STORET-100066279758.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC20-3-FY2003-Q4-0,Sample,Water,7/30/03,,9.11,AMBSTC,,USVIST-STC-20,,,,STORET-100066279494.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC20-4-FY2004-Q1-0,Sample,Water,12/19/03,,10.2,AMBSTC,,USVIST-STC-20,,,,STORET-100066286636.0000000000,,,Phosphorus,0.09,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q4STC19-3-FY2003-Q4-0,Sample,Water,7/30/03,,10.4,AMBSTC,,USVIST-STC-19,,,,STORET-100066279203.0000000000,,,Phosphorus,0.02,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC19-4-FY2004-Q1-0,Sample,Water,12/19/03,,7.4,AMBSTC,,USVIST-STC-19,,,,STORET-100066286619.0000000000,,,Phosphorus,0.08,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC35-3-FY2003-Q2-0,Sample,Water,3/25/03,,2.8,AMBSTC,,USVIST-STC-35,,,,STORET-100066278787.0000000000,,,Phosphorus,0.05,mg/l,,,STORET
Government US Virgin Islands,USVIST-03Q2STC36-3-FY2003-Q2-0,Sample,Water,3/25/03,,7.5,AMBSTC,,USVIST-STC-36,,,,STORET-100066278802.0000000000,,,Phosphorus,0.05,mg/l,,,STORET
Government US Virgin Islands,USVIST-04Q1STC47-4-FY2004-Q1-0,Sample,Water,12/17/03,,1,AMBSTC,,USVIST-STC-47,,,,STORET-100066286826.0000000000,,,Phosphorus,0.11,mg/l,,,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-42_20041117_05Q1STC42-4_7636,Sample-Routine,Water,11/17/04,Surface,3.8,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-42,Public Wharf,17.7476,-64.70335,STORET-278588811,,,Phosphorus,0.36,mg/l,,25:56.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20040323_04Q2STC23-4_5971,Sample-Routine,Water,3/23/04,Surface,2.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-278568305,,,Phosphorus,0.07,mg/l,,18:59.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-13A_20040323_04Q2STC13A-4_5928,Sample-Routine,Water,3/23/04,Surface,0.9,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.721633,-64.651467,STORET-278567650,,,Phosphorus,0.06,mg/l,,18:46.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-13A_20040323_04Q2STC13A-4,Sample-Routine,Water,3/23/04,Surface,0.9,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-13A,Great Pond Bay,17.721633,-64.651467,STORET-277784742,,,Phosphorus,0.06,mg/l,,19:20.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-24B_20041116_05Q1STC24B-4,Sample-Routine,Water,11/16/04,Surface,5.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.682233,-64.818783,STORET-277790439,,,Phosphorus,0.1,mg/l,,23:41.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-20_20040323_04Q2STC20-4,Sample-Routine,Water,3/23/04,Surface,9.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.707883,-64.7712,STORET-277784889,,,Phosphorus,0.08,mg/l,,19:27.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20040323_04Q2STC23-4,Sample-Routine,Water,3/23/04,Surface,2.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-277784936,,,Phosphorus,0.07,mg/l,,19:29.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-14B_20040323_04Q2STC14B-4_5932,Sample-Routine,Water,3/23/04,Surface,1.6,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-14B,Halfpenny Back reef,17.702633,-64.700667,STORET-278567701,,,Phosphorus,0.06,mg/l,,18:47.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-28_20041116_05Q1STC28-4_7528,Sample-Routine,Water,11/16/04,Surface,2.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-28,Frederiksted Pier,17.713917,-64.884617,STORET-278587068,,,Phosphorus,0.05,mg/l,,25:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20040323_04Q2STC15A-4_5943,Sample-Routine,Water,3/23/04,Surface,3.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-278567876,,,Phosphorus,0.06,mg/l,,18:50.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20040323_04Q2STC15A-4,Sample-Routine,Water,3/23/04,Surface,3.4,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-277784808,,,Phosphorus,0.06,mg/l,,19:23.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-26_20041116_05Q1STC26-4_7544,Sample-Routine,Water,11/16/04,Surface,1.85,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-26,Good Hope Beach,17.68375,-64.860567,STORET-278587325,,,Phosphorus,0.04,mg/l,,25:28.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-24B_20041116_05Q1STC24B-4_7551,Sample-Routine,Water,11/16/04,Surface,5.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-24B,Rum Plant Outfall,17.682233,-64.818783,STORET-278587439,,,Phosphorus,0.1,mg/l,,25:30.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-47_20041117_05Q1STC47-4_7649,Sample-Routine,Water,11/17/04,Surface,0.9,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-47,Mill Harbor Condominium Beach,17.75565,-64.720233,STORET-278589036,,,Phosphorus,0.07,mg/l,,26:01.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-18_20041116_05Q1STC18-4_7575,Sample-Routine,Water,11/16/04,Surface,3.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-18,Limetree Bay Container Port,17.696583,-64.755815,STORET-278587788,,,Phosphorus,0.05,mg/l,,25:37.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-20_20040323_04Q2STC20-4_5961,Sample-Routine,Water,3/23/04,Surface,9.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.707883,-64.7712,STORET-278568133,,,Phosphorus,0.08,mg/l,,18:55.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-20_20041116_05Q1STC20-4_7571,Sample-Routine,Water,11/16/04,Surface,5.1,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-20,Alumina Plant Dock,17.707883,-64.7712,STORET-278587729,,,Phosphorus,0.06,mg/l,,25:36.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20040323_04Q2STC15-4_5939,Sample-Routine,Water,3/23/04,Surface,0.87,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-278567814,,,Phosphorus,0.06,mg/l,,18:49.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-15_20041116_05Q1STC15-4_7586,Sample-Routine,Water,11/16/04,Surface,4.56,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-15,Cane Garden Bay,17.7,-64.738533,STORET-278587969,,,Phosphorus,0.05,mg/l,,25:41.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-23_20041116_05Q1STC23-4_7555,Sample-Routine,Water,11/16/04,Surface,1.7,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-23,Public Dump,17.6941,-64.78355,STORET-278587498,,,Phosphorus,0.04,mg/l,,25:31.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-17_20040323_04Q2STC17-4,Sample-Routine,Water,3/23/04,Surface,10.2,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-17,"HOVENSA West Turning Basin, NW Corner",17.69895,-64.754017,STORET-277784842,,,Phosphorus,0.07,mg/l,,19:24.0,STORET
Government Of Us Virgin Islands (BEACH),USVIST_WQX-STC-19_20041116_05Q1STC19-4_7567,Sample-Routine,Water,11/16/04,Surface,3.5,AMBSTC;EPABEACH,Ambient Monitoring Program - St. Croix;EPA Beach,USVIST_WQX-STC-19,Krause Lagoon Channel,17.694382,-64.763883,STORET-278587673,,,Phosphorus,0.07,mg/l,,25:35.0,STORET
